plan_rows,exe_times
5287613,39932.428
2554831,38546.668
246,1197.215
1316645,4451.473
4282494,26641.226
2148,17554.780
402655,3736.682
25,981.445
2180237,1340.284
8512767,14343.099
547220,7651.764
9548,3486.316
3341651,18258.994
611,2320.528
1402629,5593.311
317879,18419.604
87,8136.864
3026839,6708.628
6231111,15045.479
318344,3707.581
8682079,13528.073
246,1349.978
64743,10083.082
107594,8596.687
3054449,16934.777
2786493,32076.568
1413459,12553.808
348531,20276.473
6085531,27444.731
1305625,11651.515
455135,1205.701
1264805,15246.012
1401,1260.110
32956919,98917.072
1903111,18934.723
3505568,35745.521
725720,12670.789
7088,4421.742
489123,16402.069
27793,8548.710
414015,12060.158
136982043,171885.934
344,16610.472
3687779,2137.577
39970,3968.574
185185,24703.041
36416390,63437.477
15918805,14679.566
276,14616.686
9261234,34282.081
355093,3950.294
232070,829.441
12278,1858.447
422924,20863.717
7957677,41769.462
246,1296.568
6330684,23928.289
1338383,1556.993
28661545,22220.419
3199886,1976.708
658302,24565.268
35212624,52295.403
500,11035.774
534824,1132.788
35437,18003.662
1129987,11453.666
3362217,1890.540
86815,16290.296
1937302,992.768
2092675,1660.782
115141,7922.637
1120540,18346.929
1102654,1119.967
181,1383.452
1954838,10389.243
546934,12664.151
51,790.911
1922796,18110.306
246,1274.368
19789565,39487.723
128862,5251.803
246,1051.336
104,827.098
565957,1151.198
8409265,25262.710
1982749,5646.325
5734452,14027.199
1695065,1644.210
2662868,1748.621
120240,7497.987
430697,1233.006
1702575,13384.400
246,1271.569
128987,25561.393
92226,10628.288
50655,1141.954
146542,3380.253
848295,1219.713
948354,7633.350
5357306,22641.260
2394449,17201.861
80864,3297.432
201427,3812.177
2038100,11144.639
294810,4289.325
414391,5853.267
26558,4038.788
21423,13940.505
3921,3022.753
630198,17951.246
3351570,4538.239
1466893,41091.168
6394562,45494.937
626529,49925.289
1079283,55288.301
3,2817.417
40485933,146968.002
246,3510.138
91,33853.325
1342876,65098.557
1753515,19813.111
761,4586.918
354904,38028.085
28,2180.504
55208,29987.531
639951,63634.934
1645064,3572.563
1595001,4328.908
7504843,59367.971
395062,3698.202
42105547,136143.541
10613150,40727.053
344611,9509.288
1511778,46588.087
85354,24543.727
661310,3370.533
3246295,32241.188
8981529,41706.417
52270,7329.290
1230599,4391.926
246,3739.395
104,2307.871
7000,18977.384
208652,34252.311
8375448,76521.568
1047188,35831.227
163718,26687.048
6581873,45814.732
4070009,17874.831
9959,8590.501
3936501,5360.966
246,3271.760
5339218,65603.926
103518,9764.200
57419,28980.943
1164718,40185.250
3583561,28745.154
725097,45058.852
9868419,70040.984
18110822,52111.315
504698,1198.076
134,1832.640
246,1170.483
869702,1293.539
2855155,1854.607
3406644,7054.716
6985802,34975.806
38088,1949.501
2610487,16455.495
14352106,31154.138
2617258,10632.732
2029,15062.505
12540,7180.528
1077434,3959.279
4597533,33506.758
32100027,40695.278
3062757,82717.631
23218,4802.519
4445166,5112.939
738757,16280.155
195865,6931.338
275788,12084.594
3027600,24300.397
53456,2113.411
1264125,9464.380
117,17295.535
3861473,36482.254
505072,5970.519
610560,17588.106
1923403,1487.515
4288928,1987.509
62667,774.483
109750,18450.275
17937,5280.540
500,11038.410
5264920,16509.810
512519,13025.095
67658,4199.837
2477817,6508.834
2543427,16352.877
7458476,35025.089
74174,2114.713
2431955,15627.532
3047578,38719.371
257122,23843.661
500,11113.311
12029710,15821.032
104,860.464
61218,8587.372
1619478,15348.377
3746240,13270.898
429276,11419.462
184,16388.358
1160,16991.935
51,897.100
18100297,40688.047
70935691,130445.916
57305,1842.830
203119,4900.202
176,10666.847
421293,14152.684
1048836,1509.018
170303901,190699.649
1141622,1453.563
9889616,14848.123
19587068,63684.402
6279953,18654.283
1911735,1480.838
27665693,16729.701
4094,1096.292
11830170,24174.836
8467594,12943.695
26672504,15727.129
88,14733.343
57548309,57814.613
326505,4998.693
198029,5293.186
9767026,19000.558
17937,4850.759
5178942,28713.787
143983,2351.986
38788216,68235.814
1770475,1200.521
3135281,12112.443
20816242,14689.018
53,756.144
3973041,40862.000
28,1398.837
3850060,32411.131
3076307,1918.142
3393453,34899.518
1322317,1440.839
4112156,2074.192
478225,1002.589
4156435,18308.460
162463,3354.058
2313565,24306.088
241511,7820.446
5822,3389.016
62716,2045.905
588179,3941.775
2410789,1349.550
176,10703.045
1421121,1105.290
96720,3020.717
14171112,28899.061
303793,5446.552
13023187,46817.065
711957,961.297
132356,9729.775
1586,1740.946
367887,3834.809
165854,3412.630
15386656,89664.090
19626291,15042.660
3791439,28671.939
1393125,1009.665
500,10875.802
17937,5281.488
1005943,20193.751
91,2664.317
7437,1051.728
1586,1730.266
58826,20150.245
184,5804.393
1210634,23419.517
2634077,1878.394
530,1148.993
20228,3873.555
1071,953.881
1472451,5596.239
1961879,21789.400
1913185,1682.092
7437,1181.760
899887,16292.784
246,1152.315
3085857,2044.597
274412,1324.410
183732,11268.314
500,11026.626
1810770,5949.132
176,13245.293
16514655,18359.080
246,1235.300
1479168,5410.878
590994,22835.630
2135,2636.762
7461,2316.180
5,462.491
134,1712.193
246,1259.876
19052457,33546.926
7083172,25345.310
4524111,17583.887
500,10133.463
2450590,1365.433
293603,15528.414
332907,12461.345
754233,7556.210
70666,19065.460
4025792,2142.554
3605699,2053.048
305196,9723.011
2905,1125.392
115025,22226.250
104,932.392
2505706,1738.405
136977,6731.033
847939,3100.271
48187,981.027
5489479,26517.201
4793,1692.084
104,944.780
979373,1443.261
344381,3417.490
201,1392.431
5390563,35828.735
29309,16109.993
52412,4072.686
246,1225.055
246,1198.890
1137352,17424.807
326,14240.473
1822111,16633.111
1990,1839.900
121722,2248.627
17344665,17226.989
1819870,18956.861
77830,2826.720
16585,1601.395
782056,968.484
925676,25883.203
1220798,27495.259
148028,3157.552
534491,6381.769
30,2048.621
703226,10822.881
484034,21473.585
1568597,5775.942
6230,3174.428
11666,8199.067
11378,3903.494
324,14452.527
1091179,1475.064
1674578,13217.009
1067,21724.364
63228,777.164
1453923,13350.871
292338,4820.052
1692975,1618.667
1352257,1513.480
1868,3210.303
457819,1272.795
4906,1156.415
6014,921.981
43351,7635.260
24880,21430.442
7839,3254.498
3937661,26148.242
8136026,12803.502
81202,9600.122
38385,1899.584
2526969,35865.349
4338587,34567.209
2424677,6285.392
98226289,132511.378
1661433,14026.424
196027,18885.380
478639,4269.509
333965,1264.820
104,795.671
254,2413.988
246,1190.858
152,18354.714
12733469,55689.369
12802279,41027.315
8407,14906.193
22660074,96100.495
375943,6331.074
400562,1084.775
87724,2189.319
10278256,13476.893
2404798,1678.344
1187733,7765.128
1295945,4268.845
1243711,12404.194
246,1323.183
19408759,28852.654
121363,24880.626
14,11760.436
292346,5113.801
3343410,7284.253
7153376,14264.835
17937,5514.736
24736664,66290.192
239988,24354.005
68006,4167.931
46593495,91214.918
735870,1040.448
2260955,5755.847
19548031,46776.001
48,2432.248
35131,1648.761
166409,11457.085
233191,2686.374
2009664,1725.632
640140,3948.757
174902,621.285
6505,2209.992
21691120,15104.571
11434543,12437.008
4980413,39707.741
907,7171.736
170316,9207.157
23083,992.677
849261,10092.338
4440044,2123.903
16447,15363.251
171711,3470.325
246,1348.227
29177447,16413.520
204728,10317.427
224,13591.301
1817257,8204.224
53,963.073
344890,5554.841
246,1371.691
1624962,1263.437
683626,3860.710
264223,20305.653
1385570,5833.989
2435316,1362.087
7382052,34756.430
9551753,17891.247
35508,13145.729
475673,5755.726
500,11036.030
165092,913.648
2079034,19647.719
4782055,31904.054
213389,14886.521
8595882,15173.276
978626,4637.501
3260211,20669.128
649673,3900.157
3763,2183.460
1565363,1152.831
6955369,18373.242
184730,8136.855
867754,5598.208
36,12100.941
142889,12645.602
23906795,15421.372
11839761,13672.773
5732262,37060.229
2647150,19078.429
52617,4724.720
96,1260.629
587,2624.946
675971,15552.089
18,10651.060
45446,7778.156
105720,2867.800
324,12640.403
404,18309.253
2093312,30611.889
5394836,16082.054
44118112,91714.378
631513,6712.437
1061989,1124.208
848978,4581.808
74463,19596.028
246,1224.851
316126,3337.406
2885984,12052.214
12079,1653.743
1096584,1156.516
2618980,1828.921
1405842,29126.234
31909,8528.390
925404,4493.920
6406144,16575.408
631355,1508.824
3302841,16669.162
500,11325.933
87579,1357.701
246,1452.121
2702638,1945.154
318,1529.753
1762739,1740.837
372161,932.326
864333,15491.700
140,15089.107
11808822,52626.090
246,1307.715
45,1809.512
349264,4046.572
112902,6039.268
1388866,1532.454
349264,1425.689
3374755,2028.692
1551440,1222.823
179647,4145.839
2841373,6794.739
993941,31199.701
2727369,17768.425
16934,8382.504
78425,19626.244
3014601,42594.423
85892,10231.458
3496319,2018.304
474506,1209.542
633014,20704.447
708796,21532.897
1247327,1084.019
11139532,30601.070
573128,3505.614
500,10588.105
454582,4461.903
53614,7364.824
1237074,1607.501
21653727,19197.417
1858636,1362.259
324,12643.160
21281,7840.049
3566826,11889.544
254,2229.576
283315,2770.882
2059462,5610.324
107502142,156300.669
1196354,1327.022
10428708,55035.429
83994,2928.726
250,11307.774
500,11312.201
11154187,51047.374
2184159,28933.733
11710052,17213.424
8673596,7225.946
171722,10759.397
32675,23266.472
246,1259.644
608950,22115.049
2342165,25533.110
460,22292.034
351668,2808.856
130978,3166.255
1948302,18103.742
2468,17319.653
2706,7231.608
6347337,15316.054
7756338,17052.239
89,1910.242
246,1331.857
201016,19596.713
246,1298.643
9604229,15604.832
500,10831.985
13167114,44592.285
246,1298.765
1932392,10826.294
136495,2952.362
31276,1919.531
570073,6749.700
10728800,16451.399
417675,11487.826
3524,16767.039
186,1400.137
104,739.423
63156,1972.933
709800,9552.299
246,1314.435
2258616,1810.414
8003079,38590.581
12064,1384.671
681,1968.223
3739181,2064.646
5492,3041.537
53,869.065
1673222,13625.079
4049842,2110.848
110798880,84325.663
2243299,23516.213
246,1354.910
1201523,4990.925
3985983,20988.488
10036962,15681.536
13994365,29597.654
608053,19732.487
26418,8640.681
1921835,1801.223
183996,3149.854
964543,4230.169
298,14434.836
41377,7415.807
133971,9893.067
26445,22272.285
1636,2937.597
3,8588.337
246,1230.914
185826,9862.024
13306,2818.209
356522,1206.534
895980,13251.593
7715,18770.528
246,1292.670
261338,2955.442
99942,10773.844
186336,12705.507
3921,1311.622
813303,4095.596
609116,6217.014
1273019,1535.818
1102156,1447.156
83304,3630.438
2035907,23281.849
12347560,15741.954
5095,9482.480
44,1684.203
2338157,25633.741
833,1851.766
15952458,41337.000
3112500,1847.506
500,10622.373
4532,1134.558
20824481,87953.818
2957483,13117.953
451508,8068.210
1660841,1597.328
246,1261.060
4532,1092.268
7235534,16303.622
7607,2174.980
1643997,6641.537
554236,1278.338
5271515,38277.473
60767,2244.099
44184,1115.254
229243,20752.438
573945,21635.577
2365832,6151.234
1739610,31625.186
2772090,35579.265
47699,4123.337
113528,2138.644
656,8188.677
3852095,13175.695
15092856,48153.273
190623,5755.327
5509,7875.385
3186539,12038.340
9222,3305.241
1299528,11060.339
158275,10666.241
16363987,68735.721
2499034,21772.051
332,14039.353
246,1191.014
31197748,46580.133
3393611,26380.477
79709,6798.609
4271,14521.455
500,9828.910
378,10631.998
73697,2577.148
558433,4623.996
9366379,26676.091
18534872,47893.861
246,1334.758
246,1394.026
20722742,46588.244
43600,7570.085
823352,14421.413
697383,6862.655
2142980,17198.230
10098,14021.650
4088951,17694.635
1173841,1333.121
29222881,96421.538
80437,4521.255
1011237,5717.771
627442,3658.313
3072191,32284.148
8307538,14629.994
338527,14168.727
61141,37979.794
69842862,284215.968
7723383,86398.668
205279,11156.626
3597315,33871.118
2735034,42122.392
5721,8626.012
7218958,42313.148
86101,7921.206
2504,55574.222
10689124,43997.169
453367,28268.353
246,3644.188
33974,7677.417
1200305,10422.710
8809251,45025.286
67,36537.859
8212435,44975.376
743,24524.797
28131,24553.885
525611,60877.593
7846023,59818.800
22125888,137860.505
2057456,57026.163
17110704,157335.610
610254,56937.373
116,49435.350
88201,3498.858
10030746,94433.839
246,3199.989
3927439,36459.065
77348,1157.116
41017,1213.972
1524383,24632.965
335089,1378.958
5024270,14402.182
815691,1189.137
2188448,12946.324
353,6929.077
51,804.494
2541511,37183.945
2717060,15331.736
285832,12645.219
1379,7868.783
10356373,13421.142
1628946,7394.020
421552,6940.160
959404,1422.349
901954,17125.569
62746795,171997.731
109414,1394.262
246,1200.026
538658,10973.869
1906782,5147.307
212690,4825.550
102,2225.250
18447332,38310.539
104,2546.559
12514587,83734.237
55565,20376.985
104,2372.873
78056,25445.236
11632246,75790.134
1434,23716.526
168,38898.058
66886,66535.286
7437,3261.296
21064,7174.483
1214027,2860.953
43351,24140.101
1038294,11852.604
13929354,47263.853
15955176,38417.267
276,38025.511
1297079,4005.540
29246,19641.696
494661,29840.689
435,38675.325
104664,7574.994
6183,3701.637
64929,50337.073
502583,14800.027
8157,25418.529
613820,4390.194
835683,3667.749
9971,5571.862
4359,49419.460
7540,5002.513
132,29724.458
236897,5062.258
3200450,32208.597
803345,56228.101
22272450,38661.244
42044375,120800.377
77830,5280.352
246,1261.375
15151850,14266.421
2240530,1452.319
500,10838.577
933055,920.434
3861842,15494.159
308510,1098.988
10834238,21038.857
1414328,18446.154
3508918,2017.564
299,9105.548
551873,3884.005
1779026,7787.928
694930,8704.741
57856,23657.429
112,16588.088
8131948,16991.292
280,449.918
51,822.935
1650765,1578.834
4195807,21372.914
606846,1092.421
805776,1225.137
559614,25493.236
2549137,1866.095
4856734,16900.469
19189077,77802.405
32831,3667.530
2988,1740.795
11075465,42366.019
735252,4199.718
4443533,2074.750
16202968,22144.743
72418,1040.691
1729304,1007.241
187736,21036.070
3022393,7202.372
246,1374.057
5263441,6465.543
293,16248.501
22929713,37094.328
444,12159.010
962056,5178.269
351160,12909.633
25622,1867.445
2467729,6357.669
1918584,1756.132
2473628,5808.419
4847,2738.884
249,11342.041
726643,11863.800
18682,9444.097
2629938,17078.902
8615160,39940.549
8992211,11699.288
189,2462.184
18327,7901.419
43921,2568.032
418552,4492.273
2646646,1408.416
13730,3980.278
24300,2547.418
28038,11274.540
3346326,18910.876
246,1273.998
200303,21340.472
1726150,23126.748
2631063,1675.701
35,1759.358
12166,1705.183
8289798,13234.521
246,1299.933
4949588,14617.234
837014,1121.942
246,1212.228
241587,2562.135
7437,1040.468
4856584,35522.714
1232389,18717.219
246,1287.517
10560501,45366.669
656562,1456.996
246,1281.630
500,10244.339
1322985,1645.575
2217187,5777.458
51,771.723
3698582,22804.148
2687026,20392.001
2680336,12596.304
7466182,26231.609
24,10937.623
12928982,21794.180
1562442,1087.466
634993,1435.457
5083073,33339.409
241421,17453.484
1641235,6290.910
4252167,14842.501
4835,20187.756
3181118,1723.006
547350,18368.367
298985,13923.493
1857629,5677.037
1357762,4798.905
689942,10951.759
807856,8171.677
1210232,7734.152
246,1285.691
3387685,2068.335
246,1383.329
3117561,14874.249
7437,952.279
4502362,14550.030
175,1258.625
1198539,10101.314
1094252,1359.066
2293148,1737.056
910621,3828.412
12968,7352.787
266937,23585.567
2427437,1332.543
1891687,15347.550
2294522,14531.915
246,1271.396
134,1836.216
23823410,16031.009
297400,1350.874
355589,5810.977
6183,1318.840
1613393,13467.511
177,16800.147
3310134,31906.929
338021,3198.897
13416027,38613.217
139451,4127.707
6483825,23533.829
49594,3228.859
370,17608.190
246,1244.652
17831510,39699.688
68153,5576.161
1015970,1272.904
5820248,21600.440
2859,3215.947
189,1378.241
168,13619.616
2281884,1701.265
562,14358.469
33928995,18326.444
2416363,6813.052
1260912,15926.604
84267,2173.071
500063,15702.100
1097384,22287.319
128916,11656.769
3004958,6423.500
1652535,24022.869
3519181,17285.387
10928991,39240.509
16120473,17887.068
1687735,17487.741
1077520,38513.308
276,14651.773
2682310,1905.336
5977815,24674.113
4532,1049.361
4622048,17797.249
972558,1215.498
104,787.998
947711,19324.576
941111,22673.147
14047605,32092.132
10608418,39043.641
357610,3891.369
930,7200.205
143,6795.739
815243,1498.464
450489,13255.421
87214,7379.394
103043,2421.665
18509,9755.904
9608631,40356.322
410386,3921.037
494158,1283.951
147410,6117.475
1198313,32480.878
153478,1182.274
1255036,6598.028
2829415,28989.306
24403,7226.780
751302,1196.784
812499,7964.834
38490,22948.942
33520,4248.768
470306,1195.376
964513,10101.300
4251388,2028.155
60,10921.890
13306,2835.910
246,1208.794
5227963,36831.763
331533,2882.020
9287,2632.516
2027806,19351.604
585522,1089.432
2620322,12896.039
2086,7992.455
3934074,36853.651
90,11532.688
45,1829.205
1508032,32428.719
229354,3628.799
30998978,17995.352
3916,8574.740
6853394,48229.397
64508,3670.601
295275,9670.219
80,12423.000
240,868.507
463071,6237.683
1042611,1499.624
1669006,1681.947
823505,13098.382
938486,1375.092
624414,17806.885
7437,1154.931
34731,4063.697
321525,1111.911
714237,6959.461
847375,18597.401
22768907,58013.138
3184338,17058.234
7935031,34906.052
104,713.418
16909289,32195.006
1953206,14035.938
15481755,57894.780
1319546,5219.648
118,12815.968
4826,1206.129
3322438,21586.249
1167703,8134.760
274038,8219.180
51,760.327
1029862,23200.798
320355,1087.606
1410149,21318.730
44733,10285.082
1133803,28179.793
246,1278.294
1095044,19358.931
293247,2957.703
39040,2526.446
259899,4089.394
17937,5482.532
48929,22311.618
98,1261.260
4188,2814.840
645995,3777.461
760218,28343.434
224,13236.747
95,2783.331
246,1250.455
65955686,93746.926
877167,731.887
186546,11359.467
592891,24503.235
37582,3141.508
1523790,11939.681
332,13982.179
1710818,11898.974
116,6910.826
4102641,25766.757
668190,1102.044
478720,16203.750
3399714,39561.258
4255,884.423
